time,NYE05.wind_speed_100m,NYE05.wave_height,RUWRF.wind_speed_100m,RUWRF.wind_dir_100m,NOAA.wave_height,NOAA.wave_dir,NOAA.wind_speed_10m,NOAA.wind_dir_10m
2019-11-09 06:00:00+00:00,8.424866666666667,1.49,7.775440844901182,356.5693028551306,1.26,353.53,7.14,1.75
2019-11-09 07:00:00+00:00,7.316800000000001,1.28,7.21205362253307,0.18944797330425445,1.17,356.56,6.4,8.67
2019-11-09 08:00:00+00:00,6.931216666666668,1.27,6.67263023258358,4.197758764753019,1.08,359.58,5.65,15.58
2019-11-09 09:00:00+00:00,6.3078,1.16,5.3733501604969955,13.740081460217139,1.01,39.23,5.05,18.91
2019-11-09 10:00:00+00:00,5.501366666666667,1.11,4.446590123232888,23.48142588075927,0.95,78.88,4.46,22.25
2019-11-09 11:00:00+00:00,4.249983333333334,0.99,3.764611181368693,32.971622524985605,0.88,118.53,3.86,25.58
2019-11-09 12:00:00+00:00,3.34775,0.87,3.5557947742788065,42.93047526901239,0.83,118.45,3.07,33.56
2019-11-09 13:00:00+00:00,2.8188166666666667,0.82,3.2461756455811974,52.68703411694105,0.77,118.37,2.28,41.53
2019-11-09 14:00:00+00:00,2.578516666666667,0.71,2.417226543133848,68.11390050531135,0.72,118.29,1.49,49.51
2019-11-09 15:00:00+00:00,2.1380500000000002,0.67,1.5471829416670009,90.19633830965631,0.68,118.86,1.6,96.96
2019-11-09 16:00:00+00:00,1.4337166666666665,0.66,1.2369996141429256,113.60767524316856,0.63,119.43,1.7,144.42
2019-11-09 17:00:00+00:00,2.5759666666666665,0.59,1.2244547371712158,140.62640422013675,0.59,120.0,1.81,191.87
2019-11-09 18:00:00+00:00,3.0821166666666664,0.58,2.152949259095572,163.8950906780344,0.56,120.67,2.68,193.33
2019-11-09 19:00:00+00:00,3.1459833333333336,0.52,3.422975303855827,171.13554366066984,0.53,121.35,3.56,194.78
2019-11-09 20:00:00+00:00,2.830916666666667,0.51,4.144539672315768,184.98469902163123,0.5,122.02,4.43,196.24
2019-11-09 21:00:00+00:00,3.0467999999999997,0.46,4.197659987957866,194.21523348379813,0.49,122.35,4.17,198.8
2019-11-09 22:00:00+00:00,4.419866666666667,0.42,4.8871933224463895,203.5128865389272,0.48,122.67,3.91,201.36
2019-11-09 23:00:00+00:00,5.386683333333334,0.41,4.903779373868686,206.07021500135937,0.47,123.0,3.65,203.92
2019-11-10 00:00:00+00:00,5.2129,0.43,5.224652224880631,208.8247795624877,0.48,123.2,4.47,206.17
2019-11-10 01:00:00+00:00,6.319583333333333,0.41,5.011670995607157,200.90802670382743,0.49,123.41,5.28,208.41
2019-11-10 02:00:00+00:00,6.2755,0.44,5.821167667713438,202.59420389488628,0.5,123.61,6.1,210.66
2019-11-10 03:00:00+00:00,7.072849999999999,0.47,6.595571402857599,218.29726400712983,0.53,123.68,6.48,216.77
2019-11-10 04:00:00+00:00,7.268766666666667,0.5,6.9979743666396494,223.11367812396176,0.55,123.74,6.87,222.89
2019-11-10 05:00:00+00:00,6.72975,0.51,7.4216637098155145,226.3027618234136,0.58,123.81,7.25,229.0
2019-11-10 06:00:00+00:00,7.089766666666667,0.53,7.336730538259642,235.2798002987867,0.61,122.96,7.17,234.3
2019-11-10 07:00:00+00:00,6.296983333333333,0.55,6.663811363611655,228.14595482487042,0.65,122.11,7.09,239.6
2019-11-10 08:00:00+00:00,5.427383333333334,0.58,6.196708594141601,235.74910427566647,0.68,121.26,7.01,244.9
2019-11-10 09:00:00+00:00,6.448183333333334,0.57,6.4094282500321675,232.72361421951112,0.7,165.61,6.83,244.43
2019-11-10 10:00:00+00:00,6.537983333333334,0.64,6.453384737281648,252.3581158546281,0.73,209.97,6.64,243.96
2019-11-10 11:00:00+00:00,6.36635,0.66,7.4898107795485425,243.58007207295304,0.75,254.32,6.46,243.49
2019-11-10 12:00:00+00:00,6.081016666666667,0.62,7.414401491555967,241.79845430756401,0.77,253.21,7.08,236.7
2019-11-10 13:00:00+00:00,6.2233833333333335,0.6,7.280634620174669,235.51076716114602,0.78,252.09,7.71,229.91
2019-11-10 14:00:00+00:00,7.239516666666667,0.58,7.136962616951206,232.3096702267133,0.8,250.98,8.33,223.12
2019-11-10 15:00:00+00:00,8.14835,0.63,7.94852601120091,226.5686761578661,0.88,247.43,8.99,224.66
2019-11-10 16:00:00+00:00,8.84315,0.67,8.787962157373576,229.0174063668757,0.96,243.89,9.64,226.2
2019-11-10 17:00:00+00:00,9.8425,0.68,8.609760624136205,231.24306487283275,1.04,240.34,10.3,227.74
2019-11-10 18:00:00+00:00,9.599766666666666,0.87,9.090562927708106,230.25044950854408,1.16,242.01,10.38,232.85
2019-11-10 19:00:00+00:00,9.666216666666667,0.96,10.246394843252471,228.9791052617946,1.29,243.68,10.46,237.96
2019-11-10 20:00:00+00:00,10.60215,0.97,10.544939764254448,230.52448005742482,1.41,245.35,10.54,243.07
2019-11-10 21:00:00+00:00,11.102316666666667,1.13,10.886640635134556,234.63736970002438,1.34,244.02,9.41,247.2
2019-11-10 22:00:00+00:00,11.464083333333335,1.16,11.395196621083135,242.01005091614056,1.27,242.68,8.29,251.32
2019-11-10 23:00:00+00:00,9.731783333333334,1.27,11.388990416087653,250.8277045907455,1.2,241.35,7.16,255.45
2019-11-11 00:00:00+00:00,8.812116666666666,1.33,10.508778924075123,257.0305550893647,1.15,239.15,6.78,261.04
2019-11-11 01:00:00+00:00,9.243583333333333,1.17,8.702500104549685,266.69080243003435,1.09,236.96,6.39,266.63
2019-11-11 02:00:00+00:00,7.585683333333335,1.15,7.727829297516074,273.29080112123887,1.04,234.76,6.01,272.22
2019-11-11 03:00:00+00:00,6.181416666666666,1.13,6.4324237113224205,272.2101736725288,0.99,232.67,5.41,269.91
2019-11-11 04:00:00+00:00,5.840883333333333,1.04,5.853643985953162,268.09507182759165,0.94,230.57,4.81,267.6
2019-11-11 05:00:00+00:00,6.6391,0.92,5.5072816953355614,271.1997162554701,0.89,228.48,4.21,265.29
2019-11-11 06:00:00+00:00,4.40845,0.93,4.766386684128528,267.96868216109385,0.85,225.98,4.01,236.27
2019-11-11 07:00:00+00:00,3.817683333333333,0.9,3.6465257798795503,255.81629798500214,0.81,223.47,3.82,207.24
2019-11-11 08:00:00+00:00,5.07555,0.82,3.209416685320688,230.87833695185486,0.77,220.97,3.62,178.22
2019-11-11 09:00:00+00:00,5.7030166666666675,0.82,2.921468606261414,181.90206736480408,0.76,218.94,4.64,181.98
2019-11-11 10:00:00+00:00,7.813100000000001,0.86,3.9259388631493666,163.5923321450934,0.74,216.91,5.66,185.73
2019-11-11 11:00:00+00:00,8.842416666666667,0.8,6.480262150999493,185.49773991763752,0.73,214.88,6.68,189.49
2019-11-11 12:00:00+00:00,9.922933333333333,0.84,7.002397027791065,186.1037485601849,0.76,182.3,6.65,192.48
2019-11-11 13:00:00+00:00,10.3427,0.94,7.761004150110374,185.9261883664536,0.78,149.72,6.63,195.48
2019-11-11 14:00:00+00:00,12.19695,0.97,8.340834215141381,189.75819334448403,0.81,117.14,6.6,198.47
2019-11-11 15:00:00+00:00,11.82905,1.16,8.83189949050776,199.01065497054637,0.87,147.87,6.95,203.25
2019-11-11 16:00:00+00:00,10.923033333333334,1.04,9.101422621416077,201.17282727332005,0.92,178.61,7.29,208.02
2019-11-11 17:00:00+00:00,10.240966666666667,1.05,10.072500414263173,203.56876838440638,0.98,209.34,7.64,212.8
2019-11-11 18:00:00+00:00,9.62405,1.01,10.509989655357106,207.44465616045943,1.05,208.71,7.91,214.31
2019-11-11 19:00:00+00:00,9.102116666666667,1.07,10.394232729732005,208.58634642028701,1.12,208.08,8.19,215.83
2019-11-11 20:00:00+00:00,8.617366666666667,1.03,11.019093043923908,208.97117267711928,1.19,207.45,8.46,217.34
2019-11-11 21:00:00+00:00,9.407433333333332,1.07,11.214524117925338,210.1981800972844,1.2,206.39,8.24,206.73
2019-11-11 22:00:00+00:00,9.697733333333332,1.13,11.552819524504702,209.23145539480888,1.22,205.32,8.03,196.12
2019-11-11 23:00:00+00:00,11.769883333333334,1.12,12.080314930934687,203.58704080077428,1.23,204.26,7.81,185.51
2019-11-12 00:00:00+00:00,12.331000000000001,1.17,12.875266486582444,202.8694822653817,1.34,203.53,9.08,192.1
2019-11-12 01:00:00+00:00,12.429216666666667,1.19,11.60477354704207,185.85370707752784,1.44,202.8,10.34,198.7
2019-11-12 02:00:00+00:00,15.422400000000001,1.25,14.007279496393455,192.9757238755873,1.55,202.07,11.61,205.29
2019-11-12 03:00:00+00:00,16.637533333333334,1.41,16.21314817267256,202.81727051616343,1.71,203.57,11.87,209.89
2019-11-12 04:00:00+00:00,16.616683333333334,1.68,16.885747223663426,215.8054169978241,1.88,205.08,12.14,214.5
2019-11-12 05:00:00+00:00,16.20975,1.97,16.898713680675918,220.9194207381963,2.04,206.58,12.4,219.1
2019-11-12 06:00:00+00:00,15.662766666666668,1.96,16.47033737572294,223.28671966351013,2.18,207.83,12.58,220.25
2019-11-12 07:00:00+00:00,16.194866666666666,2.01,17.061237086113742,222.6876813650554,2.32,209.07,12.75,221.4
2019-11-12 08:00:00+00:00,15.7645,2.0,17.593038856309768,225.07320510702183,2.46,210.32,12.93,222.55
2019-11-12 09:00:00+00:00,15.924100000000001,2.24,17.515194479945645,226.04598464312318,2.54,210.2,12.71,227.14
2019-11-12 10:00:00+00:00,15.980533333333334,2.46,17.06776316538968,230.01634868236283,2.62,210.09,12.48,231.74
2019-11-12 11:00:00+00:00,15.490116666666667,2.58,16.420139213061542,236.60506372843145,2.7,209.97,12.26,236.33
2019-11-12 12:00:00+00:00,15.159999999999998,2.65,15.121503750714226,246.2809473673989,2.71,206.1,11.94,241.65
2019-11-12 13:00:00+00:00,13.707466666666667,2.5,13.688515707793472,259.79935733382445,2.73,202.23,11.63,246.96
2019-11-12 14:00:00+00:00,13.588933333333335,2.72,12.323358463021652,269.72125249412306,2.74,198.36,11.31,252.28
2019-11-12 15:00:00+00:00,13.281883333333335,2.46,12.648361730404641,273.2272620777557,2.74,193.23,12.17,269.41
2019-11-12 16:00:00+00:00,14.231033333333334,2.68,13.05378414098486,279.9546530143801,2.75,188.11,13.03,286.55
2019-11-12 17:00:00+00:00,15.480350000000001,2.35,12.217269371026992,297.52139950482723,2.75,182.98,13.89,303.68
2019-11-12 18:00:00+00:00,15.715100000000001,2.68,12.594588951725536,299.39719723302863,2.72,187.58,14.07,309.02
2019-11-12 19:00:00+00:00,15.137066666666668,2.73,12.288771798690345,298.89091814253044,2.68,192.19,14.26,314.37
2019-11-12 20:00:00+00:00,13.428733333333332,2.65,11.559251438951511,302.65045823214786,2.65,196.79,14.44,319.71
2019-11-12 21:00:00+00:00,12.982716666666668,2.5,11.707460239849505,308.6905933576338,2.59,233.11,13.83,325.99
2019-11-12 22:00:00+00:00,13.836461111111113,2.33,13.100568551933598,316.6533068494614,2.53,269.44,13.21,332.28
2019-11-12 23:00:00+00:00,14.440772222222222,2.25,14.676363397298354,340.8659555569944,2.47,305.76,12.6,338.56
2019-11-13 00:00:00+00:00,16.431783333333335,2.5,14.803647448983195,337.7973323638405,2.49,312.63,13.21,337.69
2019-11-13 01:00:00+00:00,16.290850000000002,2.63,16.166048436948394,335.7470897785367,2.5,319.5,13.82,336.82
2019-11-13 02:00:00+00:00,16.228566666666666,2.82,16.6439576174195,335.23811148576635,2.52,326.37,14.43,335.95
2019-11-13 03:00:00+00:00,17.33995,2.6,16.71789768715112,336.55006252185746,2.45,328.6,13.94,334.27
2019-11-13 04:00:00+00:00,16.5088,2.77,16.293521151689113,335.64429692860887,2.37,330.82,13.45,332.6
2019-11-13 05:00:00+00:00,16.240666666666666,2.77,15.636878785096906,336.15810869247775,2.3,333.05,12.96,330.92
2019-11-13 06:00:00+00:00,15.902199999999999,2.71,14.825335610825276,333.13325956780636,2.26,330.31,13.38,329.72
2019-11-13 07:00:00+00:00,16.332266666666666,2.39,13.706609983875197,332.84152813495336,2.21,327.56,13.8,328.53
2019-11-13 08:00:00+00:00,16.50163333333333,2.59,13.449394577809574,330.1261437935552,2.17,324.82,14.22,327.33
2019-11-13 09:00:00+00:00,15.510616666666666,2.53,13.570947617314848,332.09756388200526,2.15,324.42,13.41,328.26
2019-11-13 10:00:00+00:00,15.273983333333334,2.22,12.882213940658279,333.6639882920665,2.14,324.02,12.59,329.19
2019-11-13 11:00:00+00:00,14.363616666666667,2.4,12.855542508113501,333.7262872937924,2.12,323.62,11.78,330.12
2019-11-13 12:00:00+00:00,14.15203333333333,2.56,12.444585661962757,334.8515891574033,2.05,323.69,11.98,328.96
2019-11-13 13:00:00+00:00,13.42375,2.24,12.013913189396265,333.2426429227692,1.97,323.77,12.18,327.79
2019-11-13 14:00:00+00:00,12.031833333333333,2.39,11.16621847888166,331.90117455678563,1.9,323.84,12.38,326.63
2019-11-13 15:00:00+00:00,11.047166666666667,2.02,11.293772940592273,325.67247311425086,1.8,322.92,11.62,326.64
2019-11-13 16:00:00+00:00,10.275433333333334,1.91,10.668356245371923,326.1382137642156,1.71,322.0,10.87,326.66
2019-11-13 17:00:00+00:00,10.45595,1.77,9.102820932702649,324.6422592615403,1.61,321.08,10.11,326.67
2019-11-13 18:00:00+00:00,9.0764,1.64,9.513883092286322,320.89588094565966,1.5,321.01,9.38,328.18
2019-11-13 19:00:00+00:00,8.806983333333333,1.35,8.37279209943875,318.0690094662151,1.39,320.95,8.64,329.68
2019-11-13 20:00:00+00:00,8.628433333333334,1.4,7.706250905766683,312.96734146237947,1.28,320.88,7.91,331.19
2019-11-13 21:00:00+00:00,7.784533333333333,1.34,6.6647031255659055,322.8174529778492,1.2,325.13,6.95,335.75
2019-11-13 22:00:00+00:00,7.4958,1.21,5.968726641508079,331.23548594143426,1.12,329.39,5.99,340.31
2019-11-13 23:00:00+00:00,6.912400000000001,1.06,5.503788086766336,340.88886641615323,1.04,333.64,5.03,344.87
2019-11-14 00:00:00+00:00,7.041316666666667,1.03,5.737122502451986,339.84628633020344,0.98,338.24,4.7,0.11
2019-11-14 01:00:00+00:00,6.243766666666667,1.0,5.940274620010222,358.66769904626483,0.92,342.84,4.36,15.35
2019-11-14 02:00:00+00:00,5.470716666666667,0.85,5.313585741198525,11.164092791441592,0.86,347.44,4.03,30.59
2019-11-14 03:00:00+00:00,4.322516666666667,0.83,4.720967047178351,17.890634944423372,0.81,352.09,3.69,44.74
2019-11-14 04:00:00+00:00,3.662333333333333,0.74,3.4968043911986535,30.789686032007236,0.76,356.74,3.34,58.89
2019-11-14 05:00:00+00:00,3.1283333333333334,0.73,3.2559783373344704,32.08672466397314,0.71,1.39,3.0,73.04
2019-11-14 06:00:00+00:00,2.62295,0.68,2.2915449905944936,46.46986627218871,0.67,37.48,3.02,84.95
2019-11-14 07:00:00+00:00,2.46095,0.61,2.089511803700788,57.39515260355552,0.62,73.58,3.03,96.85
2019-11-14 08:00:00+00:00,1.8487666666666664,0.58,2.0110753431492845,84.27183854736262,0.58,109.67,3.05,108.76
2019-11-14 09:00:00+00:00,2.355766666666667,0.54,2.179216160976067,116.15268455680872,0.55,109.41,3.49,126.65
2019-11-14 10:00:00+00:00,3.018216666666667,0.55,2.841444854607382,125.13866748440752,0.53,109.14,3.94,144.54
2019-11-14 11:00:00+00:00,3.8075499999999995,0.51,3.5069554324986565,168.00995095756798,0.5,108.88,4.38,162.43
2019-11-14 12:00:00+00:00,5.286716666666666,0.49,3.79836405556904,160.17175786964148,0.5,108.68,5.16,171.78
2019-11-14 13:00:00+00:00,5.4573833333333335,0.49,4.774218845692956,174.8333106489061,0.51,108.48,5.93,181.14
2019-11-14 14:00:00+00:00,6.586483333333334,0.5,4.983045540687419,184.51579536921662,0.51,108.28,6.71,190.49
2019-11-14 15:00:00+00:00,7.123633333333334,0.49,4.927739160310279,186.5398036961877,0.56,107.83,7.36,196.7
2019-11-14 16:00:00+00:00,8.227766666666666,0.51,6.5138661292101645,197.51664161836368,0.61,107.37,8.0,202.9
2019-11-14 17:00:00+00:00,8.47995,0.58,7.259655639269,204.64716042792443,0.66,106.92,8.65,209.11
2019-11-14 18:00:00+00:00,8.101733333333332,0.74,7.080588722621057,206.37523388216744,0.73,144.76,8.6,210.99
2019-11-14 19:00:00+00:00,8.011700000000001,0.78,7.324000733949079,209.56476975357964,0.8,182.59,8.55,212.88
2019-11-14 20:00:00+00:00,8.354266666666668,0.87,8.369868524986524,205.79590644039558,0.87,220.43,8.5,214.76
2019-11-14 21:00:00+00:00,8.3908,0.85,8.339876439265392,206.6321688570744,0.91,219.86,8.37,215.57
2019-11-14 22:00:00+00:00,9.951183333333333,0.92,8.567732597654231,212.20262901102188,0.94,219.28,8.23,216.38
2019-11-14 23:00:00+00:00,9.31285,1.07,8.641402421936514,210.47881215427662,0.98,218.71,8.1,217.19
2019-11-15 00:00:00+00:00,9.602033333333333,0.99,9.12014656803409,216.50738996122143,1.06,222.59,8.63,220.84
2019-11-15 01:00:00+00:00,10.111949999999998,1.06,9.876036903729432,215.6430965577279,1.13,226.48,9.16,224.5
2019-11-15 02:00:00+00:00,10.571066666666665,1.1,10.676669908007492,220.2027952615757,1.21,230.36,9.69,228.15
2019-11-15 03:00:00+00:00,10.56065,1.1,10.657491613102662,226.2444546312269,1.24,233.08,8.91,239.84
2019-11-15 04:00:00+00:00,10.1535,1.12,10.875380075691274,233.88230957855083,1.26,235.79,8.13,251.52
2019-11-15 05:00:00+00:00,8.747266666666667,1.03,7.792551965434327,262.7765101707232,1.29,238.51,7.35,263.21
2019-11-15 06:00:00+00:00,7.141666666666666,0.97,8.042938663727094,265.8186176968861,1.23,237.88,7.45,270.32
2019-11-15 07:00:00+00:00,6.760933333333334,1.01,8.480352995800258,285.25928459222683,1.17,237.24,7.55,277.43
2019-11-15 08:00:00+00:00,7.706666666666667,0.93,8.926773584239015,282.3391287623918,1.11,236.61,7.65,284.54
2019-11-15 09:00:00+00:00,8.1778,0.81,7.298104653384818,284.7114293886578,1.06,193.74,6.78,287.62
2019-11-15 10:00:00+00:00,6.3155,0.82,6.622494049410148,288.11489944821517,1.02,150.86,5.92,290.71
2019-11-15 11:00:00+00:00,6.080316666666666,0.82,6.0731982515721255,282.71769887067205,0.97,107.99,5.05,293.79
2019-11-15 12:00:00+00:00,4.39555,0.8,4.997484158416103,287.99588641302154,0.94,108.14,5.18,295.14
2019-11-15 13:00:00+00:00,4.746216666666667,0.73,4.4300215752347265,312.1822563082185,0.91,108.29,5.31,296.48
2019-11-15 14:00:00+00:00,6.302816666666668,0.7,4.2430485455055695,320.6899208033525,0.88,108.44,5.44,297.83
2019-11-15 15:00:00+00:00,7.480966666666666,0.64,4.251157460596305,323.0579411914021,0.87,108.61,5.62,290.09
2019-11-15 16:00:00+00:00,5.926950000000001,0.64,3.6427401630641016,302.50498420943717,0.87,108.77,5.8,282.34
2019-11-15 17:00:00+00:00,5.564049999999999,0.62,3.987418361724487,292.0447792079578,0.86,108.94,5.98,274.6
2019-11-15 18:00:00+00:00,4.529450000000001,0.6,4.927739203373184,280.14235908576995,0.87,109.09,6.19,274.74
2019-11-15 19:00:00+00:00,4.746216666666666,0.67,4.889477432859038,267.592685981577,0.89,109.24,6.39,274.89
2019-11-15 20:00:00+00:00,5.1732499999999995,0.71,5.789748375624887,279.10876906974,0.9,109.39,6.6,275.03
2019-11-15 21:00:00+00:00,6.646133333333334,0.62,5.908133923611156,261.2404291083947,0.95,109.62,7.11,283.94
2019-11-15 22:00:00+00:00,7.520049999999999,0.69,6.634181526274776,274.227501102598,1.0,109.85,7.62,292.86
2019-11-15 23:00:00+00:00,8.515416666666667,0.78,7.453528336978228,289.20882313766066,1.05,110.08,8.13,301.77
2019-11-16 00:00:00+00:00,7.794083333333333,0.86,7.779767264805791,303.3328719573704,1.11,55.02,8.76,311.69
2019-11-16 01:00:00+00:00,8.172083333333335,0.82,8.27657367474322,309.9996452166465,1.16,359.95,9.39,321.62
2019-11-16 02:00:00+00:00,9.816383333333334,0.88,8.514890450367028,316.9322421738666,1.22,304.89,10.02,331.54
2019-11-16 03:00:00+00:00,11.14855,0.95,10.874018371670838,332.04603098148965,1.3,312.15,10.05,348.86
2019-11-16 04:00:00+00:00,11.942216666666667,0.99,12.027812640318501,349.1636664576866,1.37,319.4,10.08,6.19
2019-11-16 05:00:00+00:00,12.612549999999999,1.24,12.016889873043525,11.903266529977374,1.45,326.66,10.11,23.51
2019-11-16 06:00:00+00:00,13.8607,1.38,14.180749783288045,9.616336435930293,1.63,341.07,11.25,22.55
2019-11-16 07:00:00+00:00,14.262666666666666,1.51,14.17839545029628,13.292076058626096,1.8,355.48,12.4,21.6
2019-11-16 08:00:00+00:00,15.376649999999998,1.76,13.816925979485955,26.46776295995045,1.98,9.89,13.54,20.64
2019-11-16 09:00:00+00:00,16.526116666666667,1.99,16.18129268557533,31.98135803844076,2.13,16.27,13.94,24.66
2019-11-16 10:00:00+00:00,16.54328333333333,2.26,16.690988719480277,34.946249294792445,2.29,22.66,14.34,28.67
2019-11-16 11:00:00+00:00,16.697166666666668,2.43,16.43305771456674,32.88130056235252,2.44,29.04,14.74,32.69
2019-11-16 12:00:00+00:00,18.07155,2.4,16.618643012483776,33.45477303502861,2.52,33.18,14.76,36.79
2019-11-16 13:00:00+00:00,18.662016666666663,2.41,16.24575993693237,38.870221661129854,2.59,37.31,14.78,40.9
2019-11-16 14:00:00+00:00,18.706983333333334,2.61,15.352455157842073,43.924275416026376,2.67,41.45,14.8,45.0
2019-11-16 15:00:00+00:00,18.952766666666665,2.82,15.475404725022788,45.99748302690534,2.72,45.52,14.48,47.0
2019-11-16 16:00:00+00:00,17.529349999999997,3.08,15.386673964105118,46.591688385047064,2.78,49.6,14.15,49.0
2019-11-16 17:00:00+00:00,16.5102,3.22,15.548283613898287,48.6479372212715,2.83,53.67,13.83,51.0
2019-11-16 18:00:00+00:00,16.566149999999997,2.89,15.138338330602439,47.2225375922074,2.94,60.52,13.77,53.2
2019-11-16 19:00:00+00:00,16.745883333333335,3.02,15.0300516516355,48.81982962746412,3.05,67.38,13.71,55.41
2019-11-16 20:00:00+00:00,16.202083333333334,3.45,15.097285839810002,52.971049387457704,3.16,74.23,13.65,57.61
2019-11-16 21:00:00+00:00,15.95285,2.99,14.544772583214636,56.61495032755414,3.16,75.06,12.91,58.55
2019-11-16 22:00:00+00:00,15.454333333333336,3.26,14.281933848448654,56.997976875532636,3.17,75.88,12.16,59.49
2019-11-16 23:00:00+00:00,15.096433333333335,3.15,14.734716099962066,58.72586190471827,3.17,76.71,11.42,60.43
2019-11-17 00:00:00+00:00,14.753583333333331,3.13,14.995284172818275,56.177293983598595,3.12,76.12,11.97,58.91
2019-11-17 01:00:00+00:00,14.225666666666669,3.21,12.959265119121413,57.547829289828435,3.08,75.52,12.51,57.4
